MsgID.GLOBAL_HOME,1519872666.5292630,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872666.5293770,-121.9939344,37.4137412,0.2370000
MsgID.LOCAL_VELOCITY,1519872666.5293770,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1519872666.5295060,0.0532406,0.1818871,-0.2379302
MsgID.LOCAL_VELOCITY,1519872666.5295060,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1519872666.5296531,-121.9939360,37.4137415,0.2570000
MsgID.LOCAL_VELOCITY,1519872666.5296531,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1519872666.5297790,0.0887860,0.0408333,-0.2570677
MsgID.LOCAL_VELOCITY,1519872666.5297790,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1519872666.5299289,-121.9939372,37.4137417,0.2640000
MsgID.LOCAL_VELOCITY,1519872666.5299289,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1519872666.5300548,0.1104651,-0.0688247,-0.2640572
MsgID.LOCAL_VELOCITY,1519872666.5300548,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1519872666.6907809,-121.9939359,37.4137398,0.3760000
MsgID.LOCAL_VELOCITY,1519872666.6907809,0.0000000,0.0000000,-1.4700000
MsgID.LOCAL_POSITION,1519872666.6909969,-0.0981186,0.0491634,-0.3765761
MsgID.LOCAL_VELOCITY,1519872666.6909969,0.0007710,-0.0005291,-1.4709182
MsgID.STATE,1519872666.9122009,True,True
MsgID.GLOBAL_HOME,1519872666.9124351,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872666.9409940,-121.9939359,37.4137398,0.9220000
MsgID.LOCAL_VELOCITY,1519872666.9409940,0.0000000,0.0000000,-2.8800000
MsgID.LOCAL_POSITION,1519872666.9411941,-0.0959132,0.0529715,-0.9226943
MsgID.LOCAL_VELOCITY,1519872666.9411941,0.0013279,-0.0061256,-2.8836071
MsgID.GLOBAL_POSITION,1519872667.1911480,-121.9939360,37.4137393,1.7040000
MsgID.LOCAL_VELOCITY,1519872667.1911480,0.0000000,0.0000000,-3.5800000
MsgID.LOCAL_POSITION,1519872667.1913400,-0.1579754,0.0393432,-1.7063484
MsgID.LOCAL_VELOCITY,1519872667.1913400,0.0025767,-0.0094215,-3.5819418
MsgID.GLOBAL_POSITION,1519872667.4420679,-121.9939363,37.4137405,2.6360000
MsgID.LOCAL_VELOCITY,1519872667.4420679,0.0100000,0.0000000,-3.9200000
MsgID.LOCAL_POSITION,1519872667.4422531,-0.0232701,0.0119520,-2.6362507
MsgID.LOCAL_VELOCITY,1519872667.4422531,0.0148561,0.0007724,-3.9210236
MsgID.GLOBAL_POSITION,1519872667.6915641,-121.9939356,37.4137420,3.3620000
MsgID.LOCAL_VELOCITY,1519872667.6915641,0.0100000,0.0000000,-1.7200000
MsgID.LOCAL_POSITION,1519872667.6917582,0.1472006,0.0744540,-3.3620002
MsgID.LOCAL_VELOCITY,1519872667.6917582,0.0156528,0.0020362,-1.7296588
MsgID.STATE,1519872667.9131711,True,True
MsgID.GLOBAL_HOME,1519872667.9133959,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872667.9422662,-121.9939374,37.4137409,3.5220000
MsgID.LOCAL_VELOCITY,1519872667.9422662,0.0100000,0.0000000,0.1000000
MsgID.LOCAL_POSITION,1519872667.9424939,0.0287416,-0.0807249,-3.5223868
MsgID.LOCAL_VELOCITY,1519872667.9424939,0.0109111,0.0006187,0.1011079
MsgID.GLOBAL_POSITION,1519872668.1905091,-121.9939368,37.4137397,3.3670000
MsgID.LOCAL_VELOCITY,1519872668.1905091,0.0000000,0.0000000,0.9500000
MsgID.LOCAL_POSITION,1519872668.1907041,-0.1089840,-0.0253009,-3.3660166
MsgID.LOCAL_VELOCITY,1519872668.1907041,0.0099376,0.0048993,0.9619791
MsgID.GLOBAL_POSITION,1519872668.4406631,-121.9939359,37.4137411,3.0610000
MsgID.LOCAL_VELOCITY,1519872668.4406631,0.0200000,0.0100000,1.2500000
MsgID.LOCAL_POSITION,1519872668.4408929,0.0422199,0.0529715,-3.0619047
MsgID.LOCAL_VELOCITY,1519872668.4408929,0.0255605,0.0123479,1.2538401
MsgID.GLOBAL_POSITION,1519872668.6924789,-121.9939359,37.4137414,2.8480000
MsgID.LOCAL_VELOCITY,1519872668.6924789,0.0400000,0.0000000,0.2900000
MsgID.LOCAL_POSITION,1519872668.6926541,0.0762390,0.0513572,-2.8485630
MsgID.LOCAL_VELOCITY,1519872668.6926541,0.0402587,0.0041381,0.2903472
MsgID.STATE,1519872668.9119391,True,True
MsgID.GLOBAL_HOME,1519872668.9121852,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872668.9408431,-121.9939363,37.4137413,2.8770000
MsgID.LOCAL_VELOCITY,1519872668.9408431,0.0300000,0.0000000,-0.4900000
MsgID.LOCAL_POSITION,1519872668.9411089,0.0633751,0.0158635,-2.8778641
MsgID.LOCAL_VELOCITY,1519872668.9411089,0.0304418,0.0051658,-0.4937208
MsgID.GLOBAL_POSITION,1519872669.1909170,-121.9939347,37.4137413,2.9990000
MsgID.LOCAL_VELOCITY,1519872669.1909170,0.0200000,0.0000000,-0.4600000
MsgID.LOCAL_POSITION,1519872669.1912451,0.0665378,0.1533059,-2.9997580
MsgID.LOCAL_VELOCITY,1519872669.1912451,0.0216015,0.0046305,-0.4660077
MsgID.GLOBAL_POSITION,1519872669.4410000,-121.9939344,37.4137410,3.0390000
MsgID.LOCAL_VELOCITY,1519872669.4410000,0.0100000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1519872669.4412041,0.0387857,0.1821976,-3.0391731
MsgID.LOCAL_VELOCITY,1519872669.4412041,0.0178988,-0.0031752,-0.0066727
MsgID.GLOBAL_POSITION,1519872669.6917450,-121.9939353,37.4137423,3.0050000
MsgID.LOCAL_VELOCITY,1519872669.6917450,0.0100000,-0.0100000,0.1000000
MsgID.LOCAL_POSITION,1519872669.6919229,0.1786133,0.1029524,-3.0050662
MsgID.LOCAL_VELOCITY,1519872669.6919229,0.0188284,-0.0151073,0.1050383
MsgID.STATE,1519872669.9122601,True,True
MsgID.GLOBAL_HOME,1519872669.9124680,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872669.9411452,-121.9939348,37.4137421,2.9840000
MsgID.LOCAL_VELOCITY,1519872669.9411452,0.0100000,-0.0100000,0.0000000
MsgID.LOCAL_POSITION,1519872669.9413800,0.1528402,0.1472833,-2.9849837
MsgID.LOCAL_VELOCITY,1519872669.9413800,0.0102192,-0.0165247,-0.0091449
MsgID.GLOBAL_POSITION,1519872670.1920030,-121.9939347,37.4137413,2.9970000
MsgID.LOCAL_VELOCITY,1519872670.1920030,0.0000000,-0.0100000,-0.0300000
MsgID.LOCAL_POSITION,1519872670.1922131,0.0724232,0.1598458,-2.9975653
MsgID.LOCAL_VELOCITY,1519872670.1922131,0.0026694,-0.0113472,-0.0321663
MsgID.GLOBAL_POSITION,1519872670.4422882,-121.9939364,37.4137412,3.0140000
MsgID.LOCAL_VELOCITY,1519872670.4422882,0.0000000,0.0000000,0.0500000
MsgID.LOCAL_POSITION,1519872670.4424891,0.0579554,0.0101307,-3.0144379
MsgID.LOCAL_VELOCITY,1519872670.4424891,0.0080080,-0.0086968,0.0546337
MsgID.GLOBAL_POSITION,1519872670.6922860,-121.9939360,37.4137403,3.0140000
MsgID.LOCAL_VELOCITY,1519872670.6922860,0.0100000,0.0000000,0.1300000
MsgID.LOCAL_POSITION,1519872670.6924748,-0.0415408,0.0395398,-3.0149527
MsgID.LOCAL_VELOCITY,1519872670.6924748,0.0122724,-0.0025283,0.1346956
MsgID.STATE,1519872670.9135160,True,True
MsgID.GLOBAL_HOME,1519872670.9137101,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872670.9424310,-121.9939360,37.4137418,3.0130000
MsgID.LOCAL_VELOCITY,1519872670.9424310,0.3600000,0.0000000,0.1400000
MsgID.LOCAL_POSITION,1519872670.9426451,0.1290204,0.0431305,-3.0137506
MsgID.LOCAL_VELOCITY,1519872670.9426451,0.3666089,-0.0035708,0.1423235
MsgID.GLOBAL_POSITION,1519872671.1908200,-121.9939353,37.4137439,3.0090000
MsgID.LOCAL_VELOCITY,1519872671.1908200,1.5300000,-0.0100000,0.1500000
MsgID.LOCAL_POSITION,1519872671.1930470,0.3587787,0.1044632,-3.0099039
MsgID.LOCAL_VELOCITY,1519872671.1930470,1.5354201,-0.0167112,0.1522673
MsgID.GLOBAL_POSITION,1519872671.4428470,-121.9939345,37.4137486,3.0040000
MsgID.LOCAL_VELOCITY,1519872671.4428470,2.6800000,-0.0300000,0.1400000
MsgID.LOCAL_POSITION,1519872671.4430280,0.8800278,0.1774789,-3.0044365
MsgID.LOCAL_VELOCITY,1519872671.4430280,2.6836598,-0.0340021,0.1417331
MsgID.GLOBAL_POSITION,1519872671.6925781,-121.9939364,37.4137558,2.9930000
MsgID.LOCAL_VELOCITY,1519872671.6925781,3.6400000,-0.0600000,0.0900000
MsgID.LOCAL_POSITION,1519872671.6928000,1.6783580,0.0083715,-2.9935868
MsgID.LOCAL_VELOCITY,1519872671.6928000,3.6419866,-0.0617354,0.0905721
MsgID.STATE,1519872671.9118469,True,True
MsgID.GLOBAL_HOME,1519872671.9121161,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872671.9430110,-121.9939363,37.4137660,2.9910000
MsgID.LOCAL_VELOCITY,1519872671.9430110,4.5100000,-0.0500000,0.0000000
MsgID.LOCAL_POSITION,1519872671.9431870,2.8115242,0.0144562,-2.9912014
MsgID.LOCAL_VELOCITY,1519872671.9431870,4.5163789,-0.0575925,0.0029623
MsgID.GLOBAL_POSITION,1519872672.1929820,-121.9939369,37.4137776,2.9840000
MsgID.LOCAL_VELOCITY,1519872672.1929820,5.2600000,-0.0400000,-0.0200000
MsgID.LOCAL_POSITION,1519872672.1931789,4.1036940,-0.0362491,-2.9848707
MsgID.LOCAL_VELOCITY,1519872672.1931789,5.2669101,-0.0409912,-0.0299594
MsgID.GLOBAL_POSITION,1519872672.4428890,-121.9939352,37.4137893,2.9700000
MsgID.LOCAL_VELOCITY,1519872672.4428890,5.9400000,-0.0200000,-0.1000000
MsgID.LOCAL_POSITION,1519872672.4430919,5.4035864,0.1162910,-2.9705944
MsgID.LOCAL_VELOCITY,1519872672.4430919,5.9493279,-0.0215951,-0.1068273
MsgID.GLOBAL_POSITION,1519872672.6927800,-121.9939366,37.4138030,2.9570000
MsgID.LOCAL_VELOCITY,1519872672.6927800,6.4700000,-0.0600000,-0.1800000
MsgID.LOCAL_POSITION,1519872672.6929820,6.9199786,-0.0152737,-2.9575098
MsgID.LOCAL_VELOCITY,1519872672.6929820,6.4706039,-0.0611159,-0.1893729
MsgID.STATE,1519872672.9122429,True,True
MsgID.GLOBAL_HOME,1519872672.9125061,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872672.9412229,-121.9939372,37.4138164,2.9560000
MsgID.LOCAL_VELOCITY,1519872672.9412229,5.8700000,-0.0500000,-0.2400000
MsgID.LOCAL_POSITION,1519872672.9432580,8.4147367,-0.0613431,-2.9569838
MsgID.LOCAL_VELOCITY,1519872672.9432580,5.8718047,-0.0586210,-0.2446546
MsgID.GLOBAL_POSITION,1519872673.1913640,-121.9939370,37.4138281,2.9690000
MsgID.LOCAL_VELOCITY,1519872673.1913640,4.0500000,0.0300000,-0.3100000
MsgID.LOCAL_POSITION,1519872673.1916730,9.7118025,-0.0433375,-2.9695456
MsgID.LOCAL_VELOCITY,1519872673.1916730,4.0585561,0.0360398,-0.3108080
MsgID.GLOBAL_POSITION,1519872673.4431171,-121.9939367,37.4138350,2.9960000
MsgID.LOCAL_VELOCITY,1519872673.4431171,2.2500000,0.0600000,-0.2100000
MsgID.LOCAL_POSITION,1519872673.4433019,10.4773684,-0.0228381,-2.9969282
MsgID.LOCAL_VELOCITY,1519872673.4433019,2.2569742,0.0668331,-0.2116270
MsgID.GLOBAL_POSITION,1519872673.6930671,-121.9939350,37.4138376,3.0040000
MsgID.LOCAL_VELOCITY,1519872673.6930671,1.1300000,0.3800000,-0.0500000
MsgID.LOCAL_POSITION,1519872673.6932809,10.7634716,0.1287397,-3.0042017
MsgID.LOCAL_VELOCITY,1519872673.6932809,1.1380492,0.3836845,-0.0536656
MsgID.STATE,1519872673.9125130,True,True
MsgID.GLOBAL_HOME,1519872673.9127822,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872673.9414148,-121.9939318,37.4138411,3.0060000
MsgID.LOCAL_VELOCITY,1519872673.9414148,0.8200000,1.4700000,0.0000000
MsgID.LOCAL_POSITION,1519872673.9435310,11.1558037,0.4104852,-3.0062997
MsgID.LOCAL_VELOCITY,1519872673.9435310,0.8234078,1.4761940,-0.0052200
MsgID.GLOBAL_POSITION,1519872674.1917920,-121.9939279,37.4138435,3.0180000
MsgID.LOCAL_VELOCITY,1519872674.1917920,0.5200000,2.5500000,0.0500000
MsgID.LOCAL_POSITION,1519872674.1920168,11.4290819,0.7650600,-3.0181084
MsgID.LOCAL_VELOCITY,1519872674.1920168,0.5263932,2.5587447,0.0599224
MsgID.GLOBAL_POSITION,1519872674.4437540,-121.9939193,37.4138433,3.0290000
MsgID.LOCAL_VELOCITY,1519872674.4437540,0.1600000,3.4300000,0.1100000
MsgID.LOCAL_POSITION,1519872674.4439449,11.3986263,1.5246874,-3.0292640
MsgID.LOCAL_VELOCITY,1519872674.4439449,0.1624720,3.4393077,0.1190014
MsgID.GLOBAL_POSITION,1519872674.6936588,-121.9939079,37.4138433,3.0310000
MsgID.LOCAL_VELOCITY,1519872674.6936588,-0.1500000,4.1700000,0.2300000
MsgID.LOCAL_POSITION,1519872674.6938410,11.4027271,2.5380790,-3.0310631
MsgID.LOCAL_VELOCITY,1519872674.6938410,-0.1504590,4.1777716,0.2352696
MsgID.STATE,1519872674.9132910,True,True
MsgID.GLOBAL_HOME,1519872674.9135051,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872674.9423060,-121.9938974,37.4138433,3.0150000
MsgID.LOCAL_VELOCITY,1519872674.9423060,-0.4500000,4.8700000,0.2300000
MsgID.LOCAL_POSITION,1519872674.9444830,11.4042273,3.4716256,-3.0153682
MsgID.LOCAL_VELOCITY,1519872674.9444830,-0.4507555,4.8795681,0.2354677
MsgID.GLOBAL_POSITION,1519872675.1922922,-121.9938827,37.4138423,3.0150000
MsgID.LOCAL_VELOCITY,1519872675.1922922,-0.7600000,5.5300000,0.1600000
MsgID.LOCAL_POSITION,1519872675.1944661,11.2939501,4.7770386,-3.0150928
MsgID.LOCAL_VELOCITY,1519872675.1944661,-0.7694911,5.5365148,0.1626671
MsgID.GLOBAL_POSITION,1519872675.4427211,-121.9938652,37.4138407,3.0110000
MsgID.LOCAL_VELOCITY,1519872675.4427211,-1.1000000,6.0600000,0.1500000
MsgID.LOCAL_POSITION,1519872675.4448068,11.1130409,6.3362055,-3.0114486
MsgID.LOCAL_VELOCITY,1519872675.4448068,-1.1028596,6.0631661,0.1503870
MsgID.GLOBAL_POSITION,1519872675.6927948,-121.9938478,37.4138370,3.0020000
MsgID.LOCAL_VELOCITY,1519872675.6927948,-1.4600000,6.0700000,0.0800000
MsgID.LOCAL_POSITION,1519872675.6949551,10.7071075,7.8796329,-3.0022337
MsgID.LOCAL_VELOCITY,1519872675.6949551,-1.4678578,6.0727363,0.0877420
MsgID.STATE,1519872675.9125080,True,True
MsgID.GLOBAL_HOME,1519872675.9128010,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872675.9433789,-121.9938327,37.4138325,2.9940000
MsgID.LOCAL_VELOCITY,1519872675.9433789,-1.3800000,4.7500000,0.0300000
MsgID.LOCAL_POSITION,1519872675.9435730,10.2016001,9.2219162,-2.9942524
MsgID.LOCAL_VELOCITY,1519872675.9435730,-1.3859299,4.7553754,0.0348613
MsgID.GLOBAL_POSITION,1519872676.1934102,-121.9938208,37.4138302,2.9920000
MsgID.LOCAL_VELOCITY,1519872676.1934102,-0.8600000,2.8900000,0.0000000
MsgID.LOCAL_POSITION,1519872676.1936221,9.9499884,10.2793074,-2.9924109
MsgID.LOCAL_VELOCITY,1519872676.1936221,-0.8647381,2.8939893,-0.0000589
MsgID.GLOBAL_POSITION,1519872676.4436660,-121.9938138,37.4138289,2.9850000
MsgID.LOCAL_VELOCITY,1519872676.4436660,-0.3900000,1.2900000,-0.0100000
MsgID.LOCAL_POSITION,1519872676.4438450,9.7988558,10.9056005,-2.9853704
MsgID.LOCAL_VELOCITY,1519872676.4438450,-0.3995917,1.2912958,-0.0129829
MsgID.GLOBAL_POSITION,1519872676.6933818,-121.9938137,37.4138284,2.9740000
MsgID.LOCAL_VELOCITY,1519872676.6933818,-0.0400000,-0.0900000,-0.0600000
MsgID.LOCAL_POSITION,1519872676.6935711,9.7433834,10.9097710,-2.9746864
MsgID.LOCAL_VELOCITY,1519872676.6935711,-0.0496571,-0.0969733,-0.0649563
MsgID.STATE,1519872676.9126720,True,True
MsgID.GLOBAL_HOME,1519872676.9128928,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872676.9436369,-121.9938164,37.4138286,2.9860000
MsgID.LOCAL_VELOCITY,1519872676.9436369,0.2300000,-1.0500000,-0.1600000
MsgID.LOCAL_POSITION,1519872676.9438250,9.7704306,10.6713419,-2.9866626
MsgID.LOCAL_VELOCITY,1519872676.9438250,0.2383767,-1.0578891,-0.1697991
MsgID.GLOBAL_POSITION,1519872677.1923411,-121.9938212,37.4138291,2.9940000
MsgID.LOCAL_VELOCITY,1519872677.1923411,0.3300000,-1.1300000,-0.0700000
MsgID.LOCAL_POSITION,1519872677.1946628,9.8283148,10.2456350,-2.9940066
MsgID.LOCAL_VELOCITY,1519872677.1946628,0.3308388,-1.1393495,-0.0776953
MsgID.GLOBAL_POSITION,1519872677.4424031,-121.9938231,37.4138296,2.9810000
MsgID.LOCAL_VELOCITY,1519872677.4424031,0.1900000,-0.5600000,-0.1000000
MsgID.LOCAL_POSITION,1519872677.4446630,9.8816586,10.0776348,-2.9819365
MsgID.LOCAL_VELOCITY,1519872677.4446630,0.1981674,-0.5676888,-0.1095167
MsgID.GLOBAL_POSITION,1519872677.6941769,-121.9938212,37.4138306,2.9860000
MsgID.LOCAL_VELOCITY,1519872677.6941769,0.0600000,-0.1300000,-0.0900000
MsgID.LOCAL_POSITION,1519872677.6943948,9.9923573,10.2423859,-2.9866798
MsgID.LOCAL_VELOCITY,1519872677.6943948,0.0638181,-0.1349737,-0.0931569
MsgID.STATE,1519872677.9136500,True,True
MsgID.GLOBAL_HOME,1519872677.9138420,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872677.9424782,-121.9938230,37.4138301,2.9720000
MsgID.LOCAL_VELOCITY,1519872677.9424782,-0.3300000,-0.0600000,-0.0600000
MsgID.LOCAL_POSITION,1519872677.9445701,9.9395170,10.0827265,-2.9725487
MsgID.LOCAL_VELOCITY,1519872677.9445701,-0.3309485,-0.0631723,-0.0649030
MsgID.GLOBAL_POSITION,1519872678.1929321,-121.9938242,37.4138280,2.9700000
MsgID.LOCAL_VELOCITY,1519872678.1929321,-1.5700000,-0.0900000,-0.1900000
MsgID.LOCAL_POSITION,1519872678.1950021,9.7018423,9.9805088,-2.9706979
MsgID.LOCAL_VELOCITY,1519872678.1950021,-1.5750362,-0.0916269,-0.1917133
MsgID.GLOBAL_POSITION,1519872678.4430630,-121.9938233,37.4138235,2.9920000
MsgID.LOCAL_VELOCITY,1519872678.4430630,-2.7300000,-0.0700000,-0.1900000
MsgID.LOCAL_POSITION,1519872678.4452059,9.2042713,10.0593805,-2.9924452
MsgID.LOCAL_VELOCITY,1519872678.4452059,-2.7381854,-0.0724904,-0.1969455
MsgID.GLOBAL_POSITION,1519872678.6928849,-121.9938249,37.4138170,3.0040000
MsgID.LOCAL_VELOCITY,1519872678.6928849,-3.6200000,-0.0400000,-0.0900000
MsgID.LOCAL_POSITION,1519872678.6950331,8.4764891,9.9126768,-3.0046198
MsgID.LOCAL_VELOCITY,1519872678.6950331,-3.6280441,-0.0496808,-0.0971775
MsgID.STATE,1519872678.9132900,True,True
MsgID.GLOBAL_HOME,1519872678.9134851,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872678.9441490,-121.9938231,37.4138061,3.0060000
MsgID.LOCAL_VELOCITY,1519872678.9441490,-4.4100000,-0.0200000,-0.0200000
MsgID.LOCAL_POSITION,1519872678.9443572,7.2641344,10.0756378,-3.0064838
MsgID.LOCAL_VELOCITY,1519872678.9443572,-4.4163752,-0.0237499,-0.0239944
MsgID.GLOBAL_POSITION,1519872679.2008300,-121.9938234,37.4137960,3.0070000
MsgID.LOCAL_VELOCITY,1519872679.2008300,-5.1200000,-0.0200000,0.0200000
MsgID.LOCAL_POSITION,1519872679.2069840,6.1432819,10.0458660,-3.0072136
MsgID.LOCAL_VELOCITY,1519872679.2069840,-5.1262975,-0.0232686,0.0264480
MsgID.GLOBAL_POSITION,1519872679.4450331,-121.9938254,37.4137850,3.0180000
MsgID.LOCAL_VELOCITY,1519872679.4450331,-5.7800000,-0.0400000,0.0100000
MsgID.LOCAL_POSITION,1519872679.4452190,4.9261222,9.8723097,-3.0185821
MsgID.LOCAL_VELOCITY,1519872679.4452190,-5.7899709,-0.0401503,0.0171431
MsgID.GLOBAL_POSITION,1519872679.7063098,-121.9938242,37.4137701,3.0220000
MsgID.LOCAL_VELOCITY,1519872679.7063098,-6.2700000,0.0100000,0.1300000
MsgID.LOCAL_POSITION,1519872679.7115688,3.2643211,9.9766798,-3.0229232
MsgID.LOCAL_VELOCITY,1519872679.7115688,-6.2725434,0.0180059,0.1309827
MsgID.STATE,1519872679.9129910,True,True
MsgID.GLOBAL_HOME,1519872679.9132140,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872679.9458959,-121.9938242,37.4137559,3.0180000
MsgID.LOCAL_VELOCITY,1519872679.9458959,-5.9100000,0.0500000,0.1600000
MsgID.LOCAL_POSITION,1519872679.9460790,1.6865200,9.9748478,-3.0189342
MsgID.LOCAL_VELOCITY,1519872679.9460790,-5.9137607,0.0546768,0.1653118
MsgID.GLOBAL_POSITION,1519872680.1953330,-121.9938244,37.4137448,3.0110000
MsgID.LOCAL_VELOCITY,1519872680.1953330,-4.2200000,0.0300000,0.1300000
MsgID.LOCAL_POSITION,1519872680.1955609,0.4542715,9.9595222,-3.0114763
MsgID.LOCAL_VELOCITY,1519872680.1955609,-4.2225738,0.0337396,0.1358855
MsgID.GLOBAL_POSITION,1519872680.4454520,-121.9938220,37.4137373,3.0090000
MsgID.LOCAL_VELOCITY,1519872680.4454520,-2.3600000,0.0400000,0.1400000
MsgID.LOCAL_POSITION,1519872680.4456818,-0.3764156,10.1722364,-3.0095720
MsgID.LOCAL_VELOCITY,1519872680.4456818,-2.3652215,0.0445951,0.1432384
MsgID.GLOBAL_POSITION,1519872680.6951931,-121.9938245,37.4137337,3.0010000
MsgID.LOCAL_VELOCITY,1519872680.6951931,-0.8100000,0.0000000,0.0900000
MsgID.LOCAL_POSITION,1519872680.6953769,-0.7726412,9.9568834,-3.0016212
MsgID.LOCAL_VELOCITY,1519872680.6953769,-0.8101566,-0.0082713,0.0962774
MsgID.STATE,1519872680.9126940,True,True
MsgID.GLOBAL_HOME,1519872680.9130011,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872680.9456880,-121.9938244,37.4137328,3.0040000
MsgID.LOCAL_VELOCITY,1519872680.9456880,0.4500000,-0.0200000,0.0300000
MsgID.LOCAL_POSITION,1519872680.9459140,-0.8771821,9.9631548,-3.0046792
MsgID.LOCAL_VELOCITY,1519872680.9459140,0.4546701,-0.0211019,0.0380444
MsgID.GLOBAL_POSITION,1519872681.1956549,-121.9938230,37.4137344,3.0010000
MsgID.LOCAL_VELOCITY,1519872681.1956549,1.1000000,0.0300000,0.0300000
MsgID.LOCAL_POSITION,1519872681.1958740,-0.7007354,10.0856543,-3.0010638
MsgID.LOCAL_VELOCITY,1519872681.1958740,1.1073648,0.0370602,0.0332909
MsgID.GLOBAL_POSITION,1519872681.4454150,-121.9938232,37.4137390,2.9890000
MsgID.LOCAL_VELOCITY,1519872681.4454150,1.1300000,-0.0200000,0.0300000
MsgID.LOCAL_POSITION,1519872681.4456599,-0.1899185,10.0659628,-2.9896679
MsgID.LOCAL_VELOCITY,1519872681.4456599,1.1382514,-0.0281466,0.0398638
MsgID.GLOBAL_POSITION,1519872681.6955361,-121.9938241,37.4137405,2.9800000
MsgID.LOCAL_VELOCITY,1519872681.6955361,0.5700000,-0.0400000,0.0000000
MsgID.LOCAL_POSITION,1519872681.6957052,-0.0169513,9.9847927,-2.9802017
MsgID.LOCAL_VELOCITY,1519872681.6957052,0.5719007,-0.0492479,-0.0024174
MsgID.STATE,1519872681.9135780,True,True
MsgID.GLOBAL_HOME,1519872681.9138451,-121.9939365,37.4137407,0.0000000
MsgID.GLOBAL_POSITION,1519872681.9473751,-121.9938252,37.4137407,2.9870000
MsgID.LOCAL_VELOCITY,1519872681.9473751,0.1700000,-0.3800000,-0.0300000
MsgID.LOCAL_POSITION,1519872681.9477649,0.0012094,9.8941956,-2.9871235
MsgID.LOCAL_VELOCITY,1519872681.9477649,0.1797408,-0.3890198,-0.0390963
MsgID.GLOBAL_POSITION,1519872682.1966090,-121.9938262,37.4137410,3.0010000
